id,value
4840,1012138.6421575624
4844,2490513.3631910314
4845,1899310.1673139478
4846,1800743.5927863622
4851,2538658.8748634094
4862,2382219.935666969
4864,1653858.8335001816
4871,1924109.1468067283
4872,2455771.457386463
4874,1474162.116630647
4877,1306462.7771588636
4878,1852087.6342544716
4886,847413.8626585171
4888,1419952.9585874586
4893,1474162.116630647
4900,2178932.079574803
4921,2062865.6621478982
4929,1374237.9860662627
4934,1813954.749687018
4935,2091202.5519271728
4938,1003078.3925844632
4949,1597947.6460988696
4951,1640037.8686484126
4952,1462858.415743092
4955,1978062.2197566
4963,2458181.4153746837
4977,1601180.404695017
4984,1818528.9198394488
4987,1397619.2008015239
4991,1600743.324313099
5001,1065814.257210371
5002,2236940.929242904
5011,2196390.231545858
5012,1858449.8499459191
5015,2017192.9903182785
5018,1080495.1862616844
5022,2533766.5055585066
5024,2135659.8499828
5027,2647736.3149162815
5031,2186931.435963326
5042,1883098.5436424222
5043,3892963.867323158
5044,1374510.2553620306
5048,2374762.4445167636
5054,2459737.8205497013
5055,2672032.895305091
5056,2507154.095825734
5059,1410482.7009710495
5065,1185693.817716911
5066,1720230.6627081693
5070,2514574.2745227637
5072,1597570.8027446421
5078,1374050.9675918876
5083,763985.0191538573
5100,2457000.5889300616
5101,257233.51743844908
5104,1294677.814687028
5106,2027393.0760671033
5107,1595460.2573629748
5108,2219009.199039189
5112,1591057.7096793766
5117,2484793.6261731624
5118,1433635.5324838252
5120,2139222.4866857403
5124,1432292.100900688
5128,1963912.0504473958
5132,1661928.9803071483
5134,1570246.1671116867
5137,1978062.2197566
5139,1699825.3599080136
5141,2671532.44802175
5147,1748803.3353366945
5148,1422547.0211002086
5158,2075899.2226737565
5162,1472690.4986443864
5164,4097692.2756971214
5170,1135900.2087011558
5171,1764980.4810765448
5176,1839897.4768888573
5180,2049613.8750144902
5181,2173970.2577098813
5182,1503029.540869678
5188,2052414.710010979
5197,2053454.8639466385
5198,2421160.339866812
5201,1786121.3538784732
5215,519404.5860381557
5216,2424338.877503398
5217,2151731.818245553
5220,1532308.206894117
5221,1720926.7826869597
5223,2024620.428431192
5226,1437732.5148328308
5227,2299572.521144024
5233,2286148.652161486
5239,2024656.2387389743
5240,3036456.4099065424
5242,1715724.2491986656
5243,3112423.0407725857
5245,1879075.9718952535
5247,1301211.8022809695
5252,1791768.2885563362
5255,2510020.730361769
5260,1918114.331197014
5264,1004198.0317776377
5269,2500815.069189699
5272,1425757.2975246087
5276,2088288.3051137994
5282,1653427.8320994626
5286,2304332.844246636
5290,2009296.897598658
5291,2441923.1284462437
5296,2058039.7310489407
5303,1845854.0760324488
5304,1434268.917282895
5309,1750068.175097159
5317,2466820.3997904537
5319,2202865.80939662
5322,997840.9678734847
5324,686995.7634134496
5325,1181366.2409398917
5329,2638933.2294077263
5330,3422803.6604398233
5333,2923795.648567762
5334,2943853.7567474674
5340,1183818.134567063
5342,231689.96864825036
5346,2378816.3045452884
5349,1605538.2226935762
5350,1524539.044222465
5355,2377392.5902752234
5360,1596583.5330522691
5374,1383680.0519588143
5376,2798210.2262689536
5377,2271353.2659043423
5389,635783.1580987285
5393,1013811.2106116487
5395,1928909.6213198795
5396,1524539.044222465
5397,2667661.6269833217
5398,945809.6118096055
5399,1345458.0760339329
5401,1658334.8286763108
5402,1588187.8305895415
5405,1127436.813486484
5413,2093832.0343386703
5417,1208097.859202604
5418,1990139.6128372836
5419,1204257.7277006514
5426,887239.0536266586
5429,586149.6997414464
5431,1051108.8749338598
5432,1088531.739389636
5436,1417404.6684380767
5439,1011216.2421266134
5440,681935.6845369916
5455,587278.748464346
5456,977426.4513516427
5468,847130.1543248054
5469,637160.585103714
5472,696061.7386622652
5473,806913.0197464534
5475,1288421.8572290996
5481,412653.8932786605
5482,1034097.5048506962
5490,697498.7782930438
5494,1136929.3782376528
5499,1767612.0472836744
5504,1099768.6526232283
5513,274263.74556793546
5528,1041392.7676357679
5535,1588312.598773733
5542,1076766.8552623931
5543,1136929.3782376528
5546,889131.9415308556
5547,1111711.6070643445
5552,459458.55962366296
5553,583890.0211717042
5557,956831.8927232628
5558,1300670.938069622
5566,1270152.4643811071
5567,767963.1231392396
5576,593451.9713036156
5583,849129.4405655026
5585,275178.9357944306
5590,921400.0710752953
5594,274492.0920053914
5602,1599023.081660918
5603,1026534.5462752816
5610,881650.4635953587
5620,1079474.2690489183
5623,1063404.101874173
5641,1404764.02692951
5647,1242185.9752750106
5649,976824.6373826145
5660,1407155.4640522313
5661,1312583.9534430152
5668,1026534.5462752816
5673,1237111.4603261673
5675,697527.6900021643
5676,1086531.2443056959
5682,1135699.4773899398
5686,1170267.219789318
5689,587734.5810409194
5696,852022.5509659306
5713,1352676.689657944
5715,1712677.8385050548
5717,1015263.6795186123
5724,666129.1249770853
5729,979610.6410032266
5733,1008433.4114798153
5737,2335377.0481806444
5740,640823.4734540338
5741,886659.1229182607
5750,1026819.3468064811
5758,848699.2887488864
5759,1172558.9382717628
5763,1205732.8741818527
5764,952217.2701087374
5776,1291024.5151659169
5777,885742.6160641379
5780,784807.4484749328
5783,848815.8869933286
5784,1161637.0258664684
5788,1179562.7915354297
5790,963362.597513928
5792,582376.0461096276
5794,1353297.2168034585
5799,593194.3353120356
5807,1119705.688243124
5808,1076766.8552623931
5812,334075.33524011495
5813,1316524.7306667909
5819,1272857.2273230744
5824,1105439.7291120305
5826,1179505.7377529282
5838,1397059.003034663
5840,1277488.068412229
5851,1264548.847768748
5852,1077430.0704168244
5861,1219229.0370465575
5863,767861.7142514708
5870,1218944.8719180615
5871,789371.9611217775
5872,1077057.2795454946
5878,1537528.749082545
5888,452966.2125045766
5893,1199222.5558931555
5902,1351466.3887092515
5905,1581733.776665325
5907,1314118.1928504007
5909,848464.3408948646
5922,329487.47945366043
5926,177222.7939166467
5929,1355852.3999442
5933,1550440.0711204964
5940,1277479.9900396192
5948,597991.277373589
5949,693963.7795862042
5955,583890.0211717042
5956,334075.33524011495
5959,1409209.5418931935
5962,656074.8174495116
5963,1238612.659226912
5965,507079.00350542256
5966,1404783.313310073
5968,1494971.329767337
5969,966765.2035811839
5970,1128821.1358029703
5971,1892899.9162122437
5972,769718.5060651072
5974,1367819.0721950363
5975,1358544.8971878933
5977,1300851.1954228475
5981,1657764.979050119
5983,1741261.2093165296
5986,1171505.4822666224
5988,919748.6758841062
5990,1009182.6222341303
5997,986686.6504335267
5998,704526.1569047667
6002,680059.1002117302
6008,852361.9534579521
6010,754329.7945698162
6013,458166.04045823554
6016,176109.12946455952
6031,770721.753924276
6032,1419199.3366774025
6036,810517.4076091197
6037,680181.7021994671
6038,1312397.4983578231
6041,1316270.7132611917
6046,807804.742566702
6047,846814.1494594151
6058,887696.2975409484
6063,681935.6845369916
6065,747801.5831642204
6066,1478728.946904724
6081,1090369.070877083
6085,1051122.7352862316
6086,1100648.2209522247
6088,860318.6400169856
6090,1461089.8512824269
6093,692117.2690634619
6095,766206.489158442
6098,1256754.0838034935
6099,1263163.76931894
6104,968169.4980757816
6105,1042205.2272908505
6111,1657764.979050119
6115,1434125.7656966653
6116,1312417.929850589
6122,989995.4327908007
6131,990431.5584543168
6135,1436046.1050411197
6136,1625478.630362535
6140,678465.701326404
6141,1180507.370841649
6142,1134518.417507835
6143,593451.9713036156
6144,1076766.8552623931
6145,1310449.5328657227
6151,1032930.4994267499
6152,697527.6900021643
6154,1038258.0930132009
6161,584768.1595220437
6162,1219805.6243876982
6169,978667.8753854047
6170,1317046.7759126946
6173,958701.8750950191
6181,1368500.7714538157
6184,1134518.417507835
6185,966662.8122151509
6187,891242.5201232114
6192,1358964.4686714136
6194,953700.75070574
6200,1632849.4432159972
6202,1438212.5528401372
6203,808761.2644271473
6204,801035.1004326568
6212,1354331.2541305553
6213,869619.180342625
6215,331005.849640713
6217,1006671.9250677164
6218,1068164.3602523266
6221,1699018.3544887952
6226,1665473.4301579539
6227,1969617.5732646808
6228,909935.2300536106
6229,662543.3957526144
6236,871323.6130852682
6237,328550.4738715632
6238,1743194.8988762426
6245,1378346.8925360627
6250,1158311.979507481
6252,1243513.5712384565
6254,1627419.2188296968
6258,1491475.147848414
6260,1551254.0057433702
6262,352274.2858794687
6274,1107985.241099979
6281,810829.0079000667
6285,927476.9920363985
6288,1302279.7545744695
6300,1026534.5462752816
6302,1259925.9882885609
6307,1031909.7239876629
6308,1357692.8565144842
6311,406968.2539762212
6317,1752888.7679052015
6328,1270083.1998904652
6331,886410.8115440666
6333,992303.1328447121
6335,1195927.0761038978
6343,911775.3642030469
6344,1310433.4528792682
6349,249925.92859292938
6353,1055290.785391765
6355,940159.7608490989
6359,785322.447992177
6367,1122694.4551700763
6368,1511366.9758556236
6369,983350.3435712146
6370,977955.0428325221
6373,1141244.6767160757
6382,855192.5313314492
6385,1016771.8475113896
6386,857243.2351770786
6387,726050.1092848056
6389,657574.8100777069
6394,1304161.3135828532
6411,413769.6982946085
6413,1232259.0557076896
6417,992970.2132249722
6423,729255.469577264
6425,1231624.5653710007
6444,417269.74136266083
6449,1456896.945829577
6455,886900.0509405301
6460,1144980.8808209149
6467,934404.3822334609
6470,691601.8814843472
6476,927884.2158239186
6479,1082536.0252253644
6480,1612540.4941462905
6486,503951.4526633218
6487,1169467.301909434
6493,880252.4552919187
6497,956058.8627856589
6499,970825.2094327197
6501,608802.8578132925
6503,512038.55988861015
6505,607270.7610761255
6507,821096.359818619
6511,923892.8179829438
6512,893585.0154455442
6521,1114242.463936022
6522,923659.102852016
6532,882036.0104550467
6534,761303.7669533263
6536,366594.25850961905
6538,811484.4264189617
6541,879919.0786430269
6550,1113394.4764321004
6561,444011.31549466104
6564,1568539.4066091673
6569,515120.7373591497
6577,886141.2068617337
6579,596188.5840133347
6583,893585.0154455442
6587,1027747.0431672838
6592,969774.4472045202
6603,272426.75629938307
6607,1209717.280567044
6613,923932.3629443466
6626,830559.8631999451
6647,652358.5131850704
6650,1114687.647101234
6657,1014289.7995256884
6663,761603.6025345174
6672,1347519.1476770225
6677,596188.5840133347
6678,886171.8830269962
6681,655632.2048559698
6683,658158.1546623382
6685,726928.8640540272
6689,596188.3252596132
6691,725340.8025783557
6692,848144.0587626422
6699,1148651.6938434807
6709,508000.98751853977
6719,685085.8635116802
6731,508259.92379091406
6738,976875.675173464
6739,885567.7768359127
6740,857615.4934060122
6746,922507.5817956587
6751,977983.6000023484
6755,671252.0271524052
6756,930319.2522970273
6757,944652.7269082693
6768,1028193.3179518674
6779,1168586.1888596881
6780,842707.0279312003
6782,1429300.3606418686
6783,1113281.2655193775
6787,1270312.7286279202
6788,652358.7613691065
6795,1028603.0073957966
6799,923659.102852016
6804,846360.2927179631
6811,1934795.4121498142
6813,343731.4124973149
6814,966705.228039058
6816,986312.3292433639
6824,820652.6459275555
6825,211920.00178463434
6826,367680.45319538814
6827,596894.2261475567
6835,1072654.3989807107
6845,1176013.5201501085
6851,728556.7461917218
6852,1320645.422224667
6858,865205.1152145282
6862,846360.2927179631
6866,893502.7359559097
6867,931015.2487835982
6868,806864.3640738401
6880,964615.9074272983
6883,846360.2927179631
6899,1204529.3858429303
6901,1047530.8890427768
6902,1045966.1148453079
6907,885270.2942488006
6914,1080995.0917414282
6916,1196132.2936408434
6917,655397.544197893
6932,973004.4807108168
6936,1420469.4654506538
6947,917892.4227040414
6949,893516.8470811455
6950,1035997.4690811646
6954,821695.1012334311
6971,1560297.4602651147
6973,1103811.6950911568
6974,985167.2086800277
6982,1422355.5927752547
6983,760802.1512665726
6998,1035298.9613926387
7006,1211653.6628013202
7008,794266.8184905857
7030,782265.5078106339
7036,689358.8587410998
7037,657574.8100777069
7038,1083328.9547995755
7043,1865880.6962091876
7051,1347169.7251993772
7053,1082643.2724205628
7059,887402.8466930479
7060,1486025.5262111598
7062,814117.6766666508
7067,1942427.0777227774
7070,1031023.309305085
7076,1139912.3081198821
7078,1608880.3502594754
7079,58811.432132883216
7084,986958.1015830244
7090,1017073.7863040944
7091,1075252.784273073
7093,1575211.3473582214
7100,1081151.9801458446
7104,687677.2748415009
7108,785238.4299566592
7111,983984.4749258953
7112,864321.4604915917
7115,953880.4715220984
7117,657818.51425764
7127,903080.5288751856
7133,692540.2846638988
7136,1165212.1346565273
7138,814817.6146282773
7145,892071.3916674933
7146,735250.8032895909
7151,474633.55596664455
7163,922854.580406248
7171,272426.75629938307
7173,762078.6269162756
7187,1697695.2911873213
7193,1265037.1790238568
7195,597539.2421140873
7201,1205662.6302744814
7208,846492.3796047262
7211,832667.7190517947
7213,452934.618566057
7221,1172631.6930690603
7223,796396.0396976598
7233,1258831.377583498
7235,686852.9736130465
7236,1112448.5706982007
7244,760899.2114604128
7245,1263720.6367124398
7248,836635.1114997341
7249,728875.9550371626
7252,735774.5680525142
7261,407174.311649643
7271,1920735.7615842652
7272,795781.8357202114
7275,349397.0490775135
7292,757290.4161789917
7295,1197611.5594108829
7300,900934.2361323915
7302,813367.8959824246
7304,606704.746123167
7312,745301.7994727913
7314,908498.6749429196
7325,977079.903375096
7329,1096951.4385280106
7330,960185.3351608941
7334,1215133.935955875
7336,585396.3556311593
7340,226406.0592936372
7341,875894.0120580269
7351,619616.5812157223
7356,919273.9802664531
7360,583571.6330643989
7364,789419.126503111
7372,701460.3868129365
7373,587817.0823844087
7383,729199.2222113817
7385,211088.71956830105
7394,796641.8373434637
7398,893259.3392920312
7401,346006.4655315648
7408,862202.8054055265
7409,1188576.2075266256
7410,726775.6094663715
7417,1080574.2646662542
7418,595060.14636418
7419,676972.4506676077
7429,1155125.7098971566
7444,785739.3584932925
7450,1346991.5629412849
7454,900992.2511540228
7459,221092.59960487642
7462,781457.5738877375
7466,434987.2276648844
7469,925370.4034833246
7478,300758.3775461508
7493,875105.9113178953
7502,369492.57271691883
7504,867983.7323535484
7511,617980.190907815
7512,890390.5381244664
7515,222164.66842724048
7520,1142929.8453518967
7523,111036.8711987629
7524,701844.4140589376
7527,1280250.4293079337
7544,675086.7220857358
7554,1689306.7120498656
7555,1014325.3117829541
7559,791159.5119721788
7560,871354.7156625761
7564,1403043.1462036674
7569,1086579.3224989804
7571,1602251.70306915
7579,1076156.899874288
7583,935315.9286843362
7584,1010840.4882778545
7586,961812.4302155427
7598,1007287.3315140789
7605,1093332.4610880406
7612,623254.3380519516
7614,726503.6791679594
7615,758570.0165400758
7616,906966.6815128363
7618,786168.1468257658
7620,684872.6558653961
7623,1027872.3382822091
7627,749985.8087436549
7630,962058.2731694835
7631,675439.807559032
7632,793915.4634103854
7636,862454.2689422615
7643,1092673.789940993
7644,169412.17213127817
7647,986953.6246301007
7650,647557.5605273094
7651,680280.1346603155
7653,897415.5948957822
7657,224845.32467616524
7658,941618.4720653576
7667,1077427.4532281745
7676,856367.0584437234
7677,967597.8359366396
7683,1235236.214064451
7689,933082.7012922311
7703,1167670.4538626024
7705,838095.9417712637
7710,499334.61423778685
7712,652191.7756615907
7722,727466.6095687295
7729,874416.4006662278
7731,885517.5281328267
7733,783234.3630300537
7735,615591.9586475743
7741,581791.2864654417
7746,720445.5691931978
7750,820849.8691874504
7751,585347.0851632527
7757,703683.7332028019
7759,1391205.6451761166
7772,861833.9693053357
7773,835049.3816400772
7785,757314.7145869412
7789,1010703.3316325706
7801,1015979.6241722382
7806,983605.623837673
7809,1320900.9802623375
7818,1098198.5925500765
7819,897011.7790112545
7823,583369.4962872129
7825,819608.3935035566
7828,1030638.5195523669
7829,557771.6659580471
7831,608228.6451051577
7834,1006278.0525003233
7835,695146.4327041255
7840,781943.374018623
7842,308354.8628245694
7846,1316483.2216894731
7850,1068987.9407132901
7851,719852.8741097384
7856,718645.263527756
7865,1290519.6353089053
7871,858062.7627849604
7886,1043848.4891114616
7891,1093609.8890342014
7893,1194966.5909085032
7895,971930.3825495086
7898,961632.3581222304
7902,790181.9178955781
7907,304898.271596885
7909,757314.7145869412
7915,1155781.1244353706
7916,861654.4835100943
7917,875302.9091555297
7929,389383.2459561223
7931,174569.7316200067
7937,770339.0757407222
7938,746477.060078818
7940,737404.1616520971
7941,722245.0950729186
7945,639853.5806933332
7946,976876.4853896932
7955,786168.1468257658
7956,1083385.7447602104
7960,507678.1818665307
7961,1127240.1176359947
7962,734625.595026944
7967,809334.1347006964
7968,902683.3810449151
7978,814450.8418844951
7979,100848.75053958948
7987,794731.1603744333
7991,307139.298407904
8000,1603157.578184671
8004,617852.457147721
8006,1165509.1526240045
8007,700775.9890486738
8011,786784.7912764524
8014,876150.392480911
8029,1005927.545989282
8036,1003974.8934644853
8037,438818.8838616922
8042,860495.2304315228
8043,753564.1950087943
8047,725053.4308721938
8053,1162478.310111104
8057,583220.4547775108
8065,933010.1907058607
8068,1533956.5592917304
8075,779160.1920083122
8078,1638798.7269634192
8093,507450.25452799647
8094,1084360.2287896527
8097,1277476.7836535592
8103,1050060.97172709
8107,849871.3161603231
8110,225822.28909765487
8115,753361.4492659882
8119,999275.494152028
8120,833687.1239168361
8122,881950.8115218915
8132,848959.9014691709
8134,829197.8486116913
8136,664987.3383439403
8148,751235.2955929639
8163,933010.1907058607
8165,1098177.0697399306
8177,645561.3880661253
8182,1012763.4263846743
8185,585347.0851632527
8192,609890.7580199564
8199,1049682.5716247428
8200,685134.3800904956
8208,583220.4547775108
8213,821106.9104807517
8216,748130.8141062972
8222,1091928.6239620887
8223,168414.70392215802
8234,1185848.5695381972
8243,251054.10365897027
8251,1470961.347969034
8254,370831.51051832625
8256,1001806.9210217028
8259,1266654.5566530565
8267,820402.513474806
8271,873596.2055023396
8272,1095479.2709653606
8273,585347.0851632527
8274,535770.4200046309
8279,1074869.8602808246
8283,1166326.1142583585
8284,1227616.4040325615
8285,99534.08349637153
8302,1027517.8654600895
8304,1003179.7192979716
8306,1030112.3877953785
8309,1099109.3353594255
8315,284760.7906421963
8317,629388.0463695455
8327,986351.0241690811
8345,903184.5030856717
8352,491872.4912074042
8360,814755.8105033684
8362,1369955.3079294222
8363,808585.7522339531
8365,490551.7418323261
8367,662777.4721683157
8369,365424.354224679
8370,543749.4173216714
8371,247955.03500395876
8373,688137.9425471441
8374,647780.8575790615
8378,684773.5030696039
8384,306490.9182257009
8387,727554.9279756668
8390,602488.4407770892
8394,534983.9239460665
8395,860745.0053481176
8396,1127350.414644351
8400,1196370.111624418
8401,677875.1656362758
8402,985326.8833583049
8405,876578.4401272535
8407,601056.7757538614
8411,900982.4384241765
8413,858185.0530347247
8419,1125293.025521692
8420,622935.1840129575
8425,728899.0554080034
8428,258097.30545143114
8431,748978.9677952051
8442,621523.8836780385
8448,1106704.993035676
8449,433317.9328840856
8455,304672.00153267506
8458,1246654.574714512
8467,727955.5513377475
8468,421363.7383560532
8478,859467.4624385118
8479,1025091.4348480611
8483,841551.7457369717
8485,784624.8818233524
8490,703941.590203458
8496,433317.9328840856
8498,977249.8688373523
8500,629388.0463695455
8504,763917.7221049849
8505,726612.4046459617
8510,1221573.4840250022
8520,745039.3418965964
8522,492291.1966819275
8533,859416.1049645919
8540,1397040.8238920043
8547,816037.5718086822
8560,355721.1008398687
8569,794061.9380974325
8580,656350.8370277523
8583,1220817.578673442
8591,650362.2190159908
8594,419097.63886969036
8598,976910.9761715103
8603,1093279.5192843
8611,549720.0832923477
8617,1437283.1592998402
8622,859170.2050004748
8624,788062.1623080061
8635,260371.63487780478
8636,674989.4813075442
8637,764690.4107344921
8642,1026088.9102751494
8643,518876.0320306732
8644,858404.0180033109
8648,998165.4715591858
8662,239564.67629773828
8670,1198301.8376465843
8672,838900.4567843777
8675,1134749.9758105676
8676,1049197.6636949214
8677,493816.61099148856
8689,791373.9104347553
8690,493600.17742987553
8691,592334.7386661236
8698,583881.7515905852
8702,793682.3967484289
8703,879181.1672691846
8705,88233.79443055991
8712,667870.3410846114
8716,819006.8489548328
8717,745873.0243164418
8718,533974.7252237774
8719,808013.542905459
8721,415837.57263605966
8724,493640.28875635675
8731,777543.8506676501
8736,601926.7107131331
8746,253786.76223567987
8749,724237.1713574347
8756,838900.4567843777
8757,885284.2897196105
8761,326772.0200593575
8762,1322669.669178609
8763,925594.0025617753
8772,1046335.1938384223
8773,243565.11879658187
8774,687527.7167813756
8780,564138.7137317217
8781,1060066.526013218
8783,638224.5953962776
8784,653134.3152519221
8786,860422.1213159022
8792,623198.8478158212
8793,868750.1762401649
8799,326772.0200593575
8800,237733.47736508818
8809,736440.2349207188
8814,488972.9762497577
8816,289696.0430560654
8824,1124877.2927489283
8826,744761.5832485734
8829,624736.6850231997
8832,236346.5184636185
8834,743566.796296925
8835,664630.0781226624
8837,880177.9408297505
8844,587179.7467702166
8846,764952.2016672592
8851,1073430.876987576
8859,975599.2764284268
8861,616619.6121914503
8862,662379.1185202154
8865,415280.9197277355
8868,687527.7167813756
8871,919983.9874646468
8873,727812.051246284
8884,469587.4388653386
8892,310791.3983153977
8898,254673.03027999218
8902,424530.51288164675
8906,674094.407503449
8908,842684.402986357
8909,422975.95618730114
8913,661026.5290336905
8915,1300277.2492287087
8916,773268.6447785642
8917,805170.4936774928
8922,899798.4843967988
8925,629910.7183889182
8930,647043.5244422073
8934,764430.9158892485
8938,367137.53920067113
8940,997699.0166073699
8949,649289.2049636341
8951,1327148.2612030632
8953,260371.63487780478
8958,661748.0943822514
8962,554127.6323181674
8973,860205.7431349143
8976,859416.1049645919
8982,880897.9218743924
8986,668494.6024326722
8987,1014169.8525236783
8989,829648.0457850674
8991,503891.9257418425
8993,176960.699387204
9001,634277.4894632162
9009,745873.0243164418
9015,1053630.446530428
9016,1013613.0726473101
9020,317355.5166363702
9023,886140.1965201834
9024,1087076.0109004849
9027,594170.8473172502
9028,517447.7332843737
9033,919071.5012960673
9038,632934.2586554346
9042,818601.9403903178
9048,909482.1917629333
9055,649527.1872264278
9062,571458.2347204486
9068,985918.7504688776
9069,314360.89204665966
9070,575563.6922078374
9072,705106.4154853673
9073,527554.5143420602
9075,381399.13525504526
9076,584033.7798253839
9077,632929.7377138078
9079,584412.5368924355
9080,627438.6100084339
9082,699482.881371034
9089,852942.1720935245
9100,751106.124029141
9101,664322.4901970375
9108,579537.080110621
9113,830168.323206267
9117,814908.5557186293
9126,1238178.4420502768
9132,491786.4071096002
9135,538044.6377764964
9137,857884.0377726777
9141,598235.2543615333
9148,779053.2634162194
9153,754373.9102718915
9159,791587.9281768729
9170,762618.0262585598
9172,180245.44001258435
9173,549720.0832923477
9176,728156.941934122
9192,237733.47736508818
9194,1049106.9650189998
9200,168667.13987147965
9210,313416.2285943285
9225,181832.71827405947
9231,899840.6836890178
9233,163966.58709183527
9237,1023755.7898286524
9239,634811.0290327152
9242,814944.893621303
9247,1126393.5234231115
9248,856108.3368068696
9253,1025633.8337333447
9277,493876.71775600035
9281,684868.202181566
9283,543855.8702613794
9293,687289.510958376
9297,304672.00153267506
9298,779053.2634162194
9304,257121.85438891596
9306,722523.0894862307
9309,575249.6264479932
9337,749093.2248881647
9341,838457.0256788952
9343,650298.5488921955
9346,657305.5687757683
9347,689323.14011405
9351,575157.7784235592
9352,909465.1716131532
9359,365424.354224679
9365,856209.1535232618
9367,985326.8833583049
9368,601183.8406533207
9371,656350.8370277523
9374,437331.28966840764
9377,700632.6068226758
9383,1130256.740264121
9385,790758.5584044086
9398,669354.6462775097
9401,766508.3867846621
9405,892185.5938254019
9411,432982.6895975608
9412,672108.144405273
9419,588684.4114820005
9424,208282.01182409786
9430,842495.578498388
9431,1071145.485756896
9437,508952.5290230396
9439,623860.2523201455
9441,1112257.8960769335
9442,631286.6710227485
9453,576855.4372689854
9457,609657.5612704278
9460,309788.8359754831
9465,933016.7360179741
9483,449558.1199899348
9484,434999.81779358245
9489,953364.6090128397
9491,935110.4302008372
9504,495908.5836440002
9506,669787.1910374436
9508,546581.1753371625
9513,1086217.598176587
9517,536888.0093096598
9520,887940.6639197157
9522,600677.0627568443
9533,1053321.0495229226
9542,1053573.139400053
9543,341620.877074393
9548,586389.6017944947
9550,363529.4883951498
9560,414793.62439479085
9563,650252.5336188345
9581,653269.6651716282
9582,307668.13366501435
9585,398934.6969396532
9589,769702.9964296719
9590,550159.572533221
9593,816775.3073299465
9604,797344.3727046933
9611,752792.7755003552
9613,724175.8435954737
9619,466411.57503109745
9633,202270.7438967183
9638,369942.142124426
9646,339475.391140774
9654,593046.6390850674
9656,486476.09694639983
9663,795009.2287557264
9671,1014275.5314120294
9674,709988.7113964842
9675,683341.0764658006
9676,359324.38040722953
9677,655146.3977965672
9679,650485.9020794665
9694,114793.12238731825
9698,211134.61442849785
9704,578423.1474372327
9707,556036.4237088376
9710,769990.494270688
9711,958736.0050299257
9713,870766.4699333161
9718,575541.7531617295
9723,453425.3666488407
9737,870893.1753046643
9738,676617.6938693513
9739,575973.5400407783
9741,587092.149624107
9755,632564.8131313191
9758,214978.63648865247
9766,745761.3166770008
9774,878824.1556023807
9779,550930.2785947481
9781,729198.3129590465
9787,677112.0012863744
9790,526465.1019353855
9800,559093.3891025473
9801,626114.344589773
9808,554246.5083832722
9811,913332.7185631262
9813,748169.2817439702
9814,551429.0753818139
9821,769221.4752242101
9825,390577.3315042977
9828,768498.1802900882
9833,425452.0259109496
9838,683341.0764658006
9839,529360.0178296586
9840,587092.149624107
9849,748169.2817439702
9850,780503.9956633315
9857,400996.2125314013
9860,846512.1435046268
9861,1151184.859881534
9864,551055.0272130339
9865,1053385.3895793066
9866,505975.55434810196
9868,666402.5032478907
9872,766683.5636775688
9880,562827.5184368251
9882,605664.840071171
9888,669293.3776106922
9891,529096.853128374
9900,472556.5298636826
9901,502974.8641367748
9904,559093.3891025473
9905,530842.3023190551
9907,397639.6234531262
9911,257884.65907179844
9917,437764.10068927426
9918,871495.7071406444
9919,647876.482537011
9921,600120.8912584073
9928,623665.2649681013
9935,631227.209273247
9938,535889.66547916
9946,1068547.5020502592
9947,437764.10068927426
9959,610055.1006416911
9963,34733.983493802574
9970,551628.5308204439
9972,422698.34174584155
9975,545698.1496304222
9992,916905.025472195
9993,586328.4159411174
9995,902201.6400966564
10005,642399.5237705458
10017,683375.8300860747
10019,641806.0828374308
10023,422861.60394976276
10024,454476.5265014889
10030,1055618.492555718
10031,482453.19533739216
10033,719857.938383073
10034,468026.66392893327
10039,551115.6575380525
10043,609735.876314887
10051,747198.967565968
10072,608480.1591081843
10080,466489.6743750504
10084,648473.7873854481
10087,356412.8880699618
10101,642303.372369396
10102,692381.6819356099
10105,502115.65742497245
10109,530609.7292566856
10110,655516.940353613
10113,536541.3305454517
10116,620296.0984601112
10125,474719.25714517856
10134,722009.330200015
10141,768663.3691052629
10142,793594.3846174522
10147,576476.3341687222
10149,416869.7188969947
10152,627668.3886689324
10156,435528.66814790695
10162,579050.2821003614
10164,568021.712740256
10165,546581.1753371625
10178,675380.4236815802
10179,201802.07045175353
10181,646349.5844491478
10185,558981.9497280237
10186,625154.2020469082
10187,805929.3156939525
10195,643564.2237666677
10205,447565.97236849234
10208,643590.6116886587
10214,141385.98705229085
10216,460004.36722920154
10222,447120.81436169473
10226,397600.6745294435
10229,624303.5782117773
10240,627668.3886689324
10242,751856.8018268456
10245,720412.9493233527
10249,1074314.531061967
10262,629340.571340676
10266,565648.8050020772
10267,919590.1887046178
10269,148078.49556413974
10275,672795.388751933
10282,587837.9861936115
10287,65000.55435699192
10288,626541.2020649039
10303,530484.7079857782
10308,808572.158246779
10322,512836.6934505617
10323,469121.6386531556
10326,767183.0092389502
10329,648903.7200025013
10344,623687.5536506433
10348,530604.3809913261
10349,484356.39733529836
10350,552308.6055880772
10353,785136.3047410824
10356,360822.2322865189
10362,537686.3770974501
10375,133576.60419655984
10388,397609.4543676788
10389,592734.8765011753
10390,742708.2364188395
10391,584812.265223426
10392,556299.5721792005
10397,604850.0121770669
10411,743599.11019246
10418,133576.60419655984
10423,362524.8798685609
