id,target
12615,1
12616,1
12617,0
12618,0
12619,1
12620,0
12621,0
12622,0
12623,0
12624,0
12625,0
12626,1
12627,1
12628,1
12629,1
12630,0
12631,0
12632,0
12633,0
12634,0
12635,1
12636,1
12637,0
12638,1
12639,0
12640,0
12641,0
12642,0
12643,0
12644,0
12645,0
12646,1
12647,0
12648,1
12649,0
12650,0
12651,0
12652,0
12653,0
12654,0
12655,0
12656,1
12657,1
12658,0
12659,0
12660,1
12661,1
12662,1
12663,1
12664,1
12665,0
12666,0
12667,1
12668,0
12669,0
12670,0
12671,0
12672,0
12673,1
12674,0
12675,0
12676,1
12677,1
12678,0
12679,1
12680,1
12681,1
12682,0
12683,1
12684,1
12685,1
12686,1
12687,1
12688,0
12689,1
12690,0
12691,0
12692,0
12693,0
12694,1
12695,0
12696,0
12697,0
12698,0
12699,0
12700,1
12701,0
12702,0
12703,1
12704,0
12705,0
12706,0
12707,1
12708,0
12709,0
12710,1
12711,1
12712,1
12713,0
12714,0
12715,1
12716,0
12717,0
12718,1
12719,0
12720,1
12721,1
12722,1
12723,1
12724,1
12725,0
12726,1
12727,0
12728,0
12729,0
12730,1
12731,0
12732,1
12733,0
12734,1
12735,0
12736,1
12737,1
12738,1
12739,1
12740,0
12741,0
12742,0
12743,1
12744,1
12745,0
12746,0
12747,0
12748,1
12749,1
12750,1
12751,1
12752,0
12753,1
12754,1
12755,1
12756,1
12757,0
12758,0
12759,1
12760,0
12761,0
12762,1
12763,0
12764,0
12765,0
12766,0
12767,1
12768,1
12769,0
12770,0
12771,1
12772,0
12773,0
12774,1
12775,0
12776,0
12777,0
12778,1
12779,0
12780,0
12781,1
12782,0
12783,0
12784,0
12785,1
12786,0
12787,0
12788,0
12789,1
12790,0
12791,0
12792,0
12793,1
12794,0
12795,1
12796,0
12797,1
12798,0
12799,0
12800,1
12801,0
12802,0
12803,1
12804,1
12805,0
12806,0
12807,1
12808,0
12809,1
12810,0
12811,1
12812,0
12813,1
12814,1
12815,0
12816,0
12817,1
12818,1
12819,1
12820,1
12821,1
12822,0
12823,1
12824,0
12825,1
12826,0
12827,1
12828,1
12829,1
12830,0
12831,0
12832,0
12833,0
12834,0
12835,1
12836,1
12837,0
12838,0
12839,1
12840,0
12841,0
12842,0
12843,0
12844,0
12845,1
12846,0
12847,0
12848,0
12849,0
12850,0
12851,0
12852,1
12853,1
12854,0
12855,0
12856,1
12857,1
12858,0
12859,0
12860,0
12861,1
12862,1
12863,0
12864,1
12865,1
12866,0
12867,0
12868,0
12869,0
12870,0
12871,1
12872,0
12873,1
12874,1
12875,1
12876,1
12877,1
12878,0
12879,0
12880,1
12881,0
12882,1
12883,0
12884,1
12885,1
12886,0
12887,0
12888,0
12889,0
12890,0
12891,1
12892,0
12893,0
12894,0
12895,1
12896,0
12897,1
12898,1
12899,1
12900,1
12901,1
12902,0
12903,0
12904,1
12905,1
12906,0
12907,1
12908,1
12909,1
12910,0
12911,1
12912,1
12913,0
12914,1
12915,0
12916,0
12917,1
12918,1
12919,0
12920,0
12921,0
12922,0
12923,0
12924,1
12925,0
12926,1
12927,1
12928,1
12929,1
12930,1
12931,1
12932,1
12933,1
12934,1
12935,1
12936,0
12937,1
12938,1
12939,1
12940,1
12941,0
12942,1
12943,1
12944,1
12945,0
12946,0
12947,1
12948,1
12949,1
12950,1
12951,1
12952,1
12953,1
12954,0
12955,1
12956,1
12957,0
12958,1
12959,0
12960,1
12961,1
12962,0
12963,0
12964,0
12965,1
12966,0
12967,1
12968,0
12969,1
12970,1
12971,1
12972,1
12973,1
12974,0
12975,1
12976,0
12977,1
12978,1
12979,1
12980,0
12981,1
12982,1
12983,0
12984,1
12985,0
12986,1
12987,0
12988,0
12989,0
12990,1
12991,1
12992,1
12993,1
12994,1
12995,1
12996,0
12997,1
12998,0
12999,1
13000,1
13001,0
13002,0
13003,0
13004,1
13005,1
13006,1
13007,0
13008,0
13009,1
13010,1
13011,0
13012,0
13013,1
13014,1
13015,0
13016,0
13017,1
13018,0
13019,1
13020,1
13021,1
13022,1
13023,1
13024,1
13025,1
13026,0
13027,0
13028,1
13029,0
13030,0
13031,1
13032,1
13033,0
13034,0
13035,1
13036,0
13037,0
13038,1
13039,0
13040,1
13041,1
13042,1
13043,1
13044,1
13045,0
13046,1
13047,0
13048,0
13049,1
13050,1
13051,1
13052,0
13053,1
13054,1
13055,1
13056,0
13057,1
13058,0
13059,0
13060,1
13061,1
13062,0
13063,1
13064,1
13065,1
13066,0
13067,1
13068,1
13069,1
13070,1
13071,1
13072,0
13073,1
13074,1
13075,1
13076,1
13077,0
13078,0
13079,1
13080,1
13081,0
13082,1
13083,1
13084,0
13085,0
13086,1
13087,1
13088,1
13089,0
13090,1
13091,1
13092,1
13093,1
13094,0
13095,1
13096,1
13097,1
13098,0
13099,0
13100,1
13101,1
13102,0
13103,1
13104,1
13105,1
13106,1
13107,1
13108,0
13109,1
13110,1
13111,1
13112,0
13113,1
13114,0
13115,1
13116,1
13117,0
13118,1
13119,1
13120,0
13121,1
13122,1
13123,0
13124,0
13125,0
13126,0
13127,0
13128,1
13129,0
13130,1
13131,1
13132,1
13133,1
13134,1
13135,0
13136,0
13137,1
13138,1
13139,1
13140,0
13141,1
13142,1
13143,0
13144,1
13145,0
13146,0
13147,1
13148,0
13149,1
13150,0
13151,0
13152,1
13153,0
13154,0
13155,1
13156,1
13157,0
13158,0
13159,0
13160,1
13161,1
13162,1
13163,0
13164,1
13165,0
13166,1
13167,1
13168,0
13169,1
13170,1
13171,0
13172,0
13173,1
13174,1
13175,1
13176,1
13177,1
13178,0
13179,0
13180,0
13181,1
13182,1
13183,0
13184,0
13185,0
13186,0
13187,0
13188,1
13189,1
13190,1
13191,0
13192,0
13193,0
13194,1
13195,0
13196,0
13197,1
13198,1
13199,1
13200,0
13201,0
13202,0
13203,0
13204,0
13205,1
13206,1
13207,1
13208,1
13209,1
13210,1
13211,0
13212,0
13213,1
13214,0
13215,0
13216,1
13217,0
13218,0
13219,1
13220,1
13221,0
13222,1
13223,1
13224,1
13225,0
13226,1
13227,0
13228,0
13229,0
13230,0
13231,1
13232,1
13233,0
13234,1
13235,1
13236,0
13237,1
13238,1
13239,0
13240,0
13241,1
13242,1
13243,1
13244,0
13245,1
13246,1
13247,0
13248,0
13249,1
13250,1
13251,1
13252,1
13253,0
13254,1
13255,0
13256,0
13257,0
13258,0
13259,1
13260,0
13261,0
13262,0
13263,1
13264,1
13265,1
13266,0
13267,1
13268,1
13269,1
13270,0
13271,0
13272,0
13273,0
13274,1
13275,1
13276,1
13277,0
13278,1
13279,0
13280,0
13281,0
13282,1
13283,1
13284,1
13285,1
13286,1
13287,1
13288,0
13289,1
13290,1
13291,1
13292,0
13293,1
13294,1
13295,1
13296,0
13297,0
13298,1
13299,1
13300,0
13301,0
13302,1
13303,1
13304,1
13305,0
13306,1
13307,1
13308,0
13309,0
13310,1
13311,0
13312,0
13313,1
13314,0
13315,0
13316,1
13317,0
13318,1
13319,1
13320,0
13321,0
13322,0
13323,1
13324,1
13325,0
13326,0
13327,0
13328,0
13329,1
13330,1
13331,0
13332,0
13333,1
13334,1
13335,0
13336,1
13337,1
13338,0
13339,0
13340,0
13341,0
13342,0
13343,0
13344,1
13345,1
13346,1
13347,1
13348,1
13349,0
13350,1
13351,1
13352,1
13353,0
13354,0
13355,0
13356,1
13357,1
13358,1
13359,0
13360,0
13361,0
13362,0
13363,0
13364,0
13365,0
13366,0
13367,1
13368,0
13369,0
13370,0
13371,0
13372,0
13373,0
13374,0
13375,1
13376,1
13377,1
13378,0
13379,1
13380,0
13381,1
13382,0
13383,1
13384,1
13385,0
13386,0
13387,0
13388,0
13389,0
13390,1
13391,1
13392,1
13393,1
13394,1
13395,0
13396,1
13397,0
13398,0
13399,1
13400,1
13401,0
13402,0
13403,1
13404,0
13405,0
13406,0
13407,0
13408,0
13409,1
13410,0
13411,0
13412,0
13413,0
13414,1
13415,0
13416,0
13417,0
13418,1
13419,1
13420,0
13421,1
13422,1
13423,0
13424,0
13425,0
13426,1
13427,0
13428,0
13429,0
13430,0
13431,0
13432,0
13433,1
13434,0
13435,0
13436,1
13437,0
13438,0
13439,0
13440,0
13441,0
13442,0
13443,1
13444,0
13445,0
13446,0
13447,1
13448,0
13449,0
13450,1
13451,1
13452,1
13453,1
13454,1
13455,1
13456,0
13457,1
13458,1
13459,0
13460,1
13461,1
13462,0
13463,1
13464,1
13465,1
13466,1
13467,1
13468,0
13469,0
13470,0
13471,0
13472,1
13473,1
13474,1
13475,0
13476,0
13477,1
13478,1
13479,0
13480,0
13481,0
13482,0
13483,1
13484,1
13485,0
13486,1
13487,1
13488,0
13489,0
13490,0
13491,1
13492,1
13493,1
13494,0
13495,1
13496,0
13497,1
13498,0
13499,1
13500,0
13501,0
13502,0
13503,0
13504,1
13505,0
13506,1
13507,1
13508,0
13509,1
13510,0
13511,0
13512,0
13513,0
13514,1
13515,0
13516,0
13517,1
13518,0
13519,1
13520,1
13521,1
13522,1
13523,1
13524,1
13525,1
13526,1
13527,0
13528,0
13529,0
13530,0
13531,1
13532,1
13533,0
13534,0
13535,1
13536,0
13537,1
13538,1
13539,1
13540,1
13541,1
13542,1
13543,0
13544,1
13545,1
13546,0
13547,1
13548,0
13549,1
13550,0
13551,0
13552,1
13553,0
13554,0
13555,0
13556,0
13557,0
13558,1
13559,0
13560,0
13561,1
13562,1
13563,0
13564,1
13565,1
13566,1
13567,0
13568,0
13569,1
13570,0
13571,0
13572,0
13573,0
13574,1
13575,0
13576,1
13577,0
13578,1
13579,0
13580,1
13581,0
13582,0
13583,1
13584,0
13585,1
13586,0
13587,1
13588,0
13589,1
13590,1
13591,1
13592,1
13593,1
13594,0
13595,0
13596,0
13597,0
13598,0
13599,0
13600,1
13601,1
13602,1
13603,0
13604,1
13605,1
13606,1
13607,1
13608,1
13609,0
13610,1
13611,1
13612,0
13613,0
13614,1
13615,1
13616,1
13617,1
13618,0
13619,0
13620,1
13621,1
13622,0
13623,1
13624,0
13625,0
13626,1
13627,1
13628,0
13629,1
13630,0
13631,0
13632,1
13633,1
13634,1
13635,0
13636,0
13637,0
13638,1
13639,1
13640,1
13641,1
13642,0
13643,1
13644,1
13645,1
13646,0
13647,0
13648,1
13649,1
13650,0
13651,0
13652,1
13653,1
13654,1
13655,1
13656,1
13657,0
13658,1
13659,1
13660,1
13661,0
13662,1
13663,0
13664,1
13665,0
13666,1
13667,1
13668,0
13669,0
13670,1
13671,0
13672,1
13673,1
13674,1
13675,1
13676,1
13677,1
13678,0
13679,0
13680,0
13681,0
13682,1
13683,0
13684,0
13685,1
13686,1
13687,0
13688,1
13689,0
13690,0
13691,0
13692,0
13693,1
13694,0
13695,0
13696,0
13697,0
13698,1
13699,0
13700,1
13701,0
13702,1
13703,1
13704,1
13705,1
13706,0
13707,1
13708,0
13709,1
13710,1
13711,1
13712,1
13713,0
13714,1
13715,1
13716,0
13717,1
13718,0
13719,0
13720,1
13721,1
13722,1
13723,1
13724,1
13725,0
13726,1
13727,0
13728,1
13729,0
13730,1
13731,1
13732,0
13733,1
13734,1
13735,0
13736,1
13737,1
13738,0
13739,0
13740,1
13741,0
13742,1
13743,1
13744,0
13745,0
13746,1
13747,1
13748,0
13749,1
13750,1
13751,1
13752,0
13753,1
13754,0
13755,0
13756,1
13757,0
13758,1
13759,1
13760,0
13761,1
13762,0
13763,1
13764,0
13765,1
13766,1
13767,1
13768,1
13769,1
13770,0
13771,1
13772,1
13773,0
13774,0
13775,0
13776,0
13777,1
13778,0
13779,1
13780,1
13781,1
13782,1
13783,1
13784,0
13785,0
13786,1
13787,1
13788,0
13789,1
13790,0
13791,0
13792,0
13793,1
13794,0
13795,1
13796,0
13797,0
13798,0
13799,1
13800,0
13801,0
13802,0
13803,0
13804,1
13805,0
13806,1
13807,0
13808,1
13809,1
13810,0
13811,1
13812,1
13813,0
13814,0
13815,0
13816,1
13817,1
13818,0
13819,0
13820,1
13821,1
13822,1
13823,1
13824,0
13825,0
13826,0
13827,0
13828,0
13829,1
13830,0
13831,1
13832,1
13833,1
13834,0
13835,0
13836,1
13837,0
13838,0
13839,0
13840,0
13841,0
13842,1
13843,1
13844,0
13845,1
13846,1
13847,1
13848,0
13849,0
13850,0
13851,0
13852,1
13853,0
13854,0
13855,0
13856,0
13857,1
13858,0
13859,1
13860,1
13861,1
13862,1
13863,1
13864,0
13865,0
13866,1
13867,0
13868,1
13869,1
13870,1
13871,0
13872,1
13873,0
13874,1
13875,0
13876,1
13877,1
13878,1
13879,0
13880,1
13881,1
13882,0
13883,1
13884,0
13885,1
13886,1
13887,1
13888,0
13889,1
13890,0
13891,1
13892,1
13893,1
13894,1
13895,1
13896,1
13897,0
13898,1
13899,0
13900,0
13901,0
13902,1
13903,1
13904,1
13905,1
13906,0
13907,0
13908,0
13909,1
13910,0
13911,0
13912,1
13913,0
13914,0
13915,1
13916,1
13917,0
13918,0
13919,1
13920,0
13921,1
13922,0
13923,0
13924,0
13925,0
13926,0
13927,0
13928,1
13929,1
13930,1
13931,0
13932,1
13933,0
13934,0
13935,0
13936,1
13937,1
13938,1
13939,1
13940,0
13941,0
13942,1
13943,0
13944,0
13945,1
13946,0
13947,1
13948,0
13949,1
13950,1
13951,0
13952,1
13953,1
13954,0
13955,0
13956,0
13957,1
13958,1
13959,1
13960,1
13961,0
13962,0
13963,1
13964,1
13965,0
13966,0
13967,1
13968,1
13969,0
13970,1
13971,1
13972,1
13973,1
13974,1
13975,1
13976,1
13977,1
13978,1
13979,1
13980,1
13981,1
13982,1
13983,0
13984,0
13985,1
13986,1
13987,0
13988,0
13989,0
13990,0
13991,1
13992,1
13993,0
13994,1
13995,1
13996,1
13997,1
13998,1
13999,1
14000,1
14001,1
14002,1
14003,0
14004,0
14005,0
14006,0
14007,1
14008,1
14009,1
14010,1
14011,1
14012,0
14013,0
14014,0
14015,1
14016,1
14017,0
14018,0
14019,1
14020,1
14021,1
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,1
14030,0
14031,0
14032,0
14033,0
14034,0
14035,0
14036,1
14037,1
14038,1
14039,0
14040,1
14041,0
14042,1
14043,1
14044,0
14045,1
14046,0
14047,1
14048,0
14049,1
14050,1
14051,1
14052,1
14053,1
14054,0
14055,0
14056,0
14057,0
14058,1
14059,1
14060,0
14061,1
14062,1
14063,0
14064,1
14065,1
14066,0
14067,1
14068,1
14069,0
14070,0
14071,1
14072,1
14073,0
14074,1
14075,1
14076,1
14077,1
14078,0
14079,1
14080,1
14081,1
14082,1
14083,1
14084,1
14085,1
14086,1
14087,1
14088,1
14089,1
14090,0
14091,1
14092,1
14093,0
14094,0
14095,0
14096,0
14097,0
14098,0
14099,1
14100,1
14101,0
14102,0
14103,0
14104,0
14105,1
14106,0
14107,1
14108,1
14109,1
14110,0
14111,1
14112,0
14113,1
14114,0
14115,1
14116,0
14117,1
14118,1
14119,0
14120,0
14121,1
14122,1
14123,1
14124,1
14125,0
14126,0
14127,0
14128,1
14129,1
14130,1
14131,1
14132,1
14133,1
14134,1
14135,0
14136,1
14137,1
14138,1
14139,1
14140,0
14141,1
14142,1
14143,1
14144,1
14145,1
14146,0
14147,1
14148,1
14149,1
14150,0
14151,1
14152,1
14153,1
14154,0
14155,1
14156,1
14157,1
14158,0
14159,1
14160,0
14161,0
14162,0
14163,0
14164,0
14165,1
14166,0
14167,0
14168,0
14169,1
14170,0
14171,0
14172,0
14173,1
14174,0
14175,1
14176,0
14177,1
14178,0
14179,0
14180,0
14181,0
14182,0
14183,0
14184,0
14185,0
14186,0
14187,0
14188,0
14189,1
14190,0
14191,0
14192,0
14193,1
14194,0
14195,0
14196,0
14197,0
14198,0
14199,1
14200,1
14201,0
14202,1
14203,0
14204,1
14205,0
14206,1
14207,1
14208,0
14209,1
14210,0
14211,0
14212,1
14213,0
14214,1
14215,0
14216,0
14217,1
14218,1
14219,0
14220,1
14221,0
14222,0
14223,1
14224,1
14225,0
14226,0
14227,1
14228,0
14229,0
14230,1
14231,1
14232,1
14233,1
14234,0
14235,1
14236,1
14237,0
14238,0
14239,1
14240,1
14241,1
14242,0
14243,0
14244,0
14245,0
14246,0
14247,1
14248,0
14249,0
14250,0
14251,0
14252,1
14253,0
14254,0
14255,0
14256,0
14257,0
14258,1
14259,1
14260,0
14261,1
14262,0
14263,1
14264,0
14265,0
14266,0
14267,0
14268,1
14269,1
14270,0
14271,0
14272,1
14273,1
14274,0
14275,0
14276,1
14277,0
14278,0
14279,0
14280,1
14281,1
14282,1
14283,1
14284,0
14285,1
14286,0
14287,0
14288,0
14289,0
14290,0
14291,1
14292,0
14293,0
14294,0
14295,1
14296,0
14297,0
14298,0
14299,0
14300,0
14301,0
14302,0
14303,0
14304,0
14305,0
14306,0
14307,0
14308,0
14309,1
14310,0
14311,1
14312,0
14313,0
14314,0
14315,0
14316,1
14317,1
14318,0
14319,0
14320,1
14321,1
14322,0
14323,0
14324,1
14325,0
14326,0
14327,1
14328,0
14329,0
14330,0
14331,1
14332,0
14333,0
14334,1
14335,0
14336,1
14337,1
14338,1
14339,1
14340,1
14341,0
14342,1
14343,1
14344,1
14345,0
14346,0
14347,0
14348,0
14349,0
14350,1
14351,0
14352,0
14353,0
14354,0
14355,1
14356,0
14357,1
14358,1
14359,0
14360,0
14361,1
14362,1
14363,0
14364,1
14365,1
14366,0
14367,1
14368,0
14369,1
14370,0
14371,0
14372,0
14373,0
14374,0
14375,0
14376,0
14377,0
14378,1
14379,1
14380,0
14381,0
14382,1
14383,0
14384,0
14385,0
14386,0
14387,1
14388,1
14389,1
14390,1
14391,1
14392,0
14393,1
14394,0
14395,1
14396,1
14397,0
14398,1
14399,1
14400,1
14401,0
14402,1
14403,1
14404,0
14405,1
14406,0
14407,0
14408,0
14409,0
14410,0
14411,0
14412,1
14413,0
14414,1
14415,1
14416,1
14417,1
14418,1
14419,0
14420,0
14421,1
14422,0
14423,0
14424,1
14425,0
14426,0
14427,1
14428,0
14429,0
14430,0
14431,1
14432,1
14433,0
14434,0
14435,1
14436,1
14437,1
14438,0
14439,1
14440,1
14441,1
14442,0
14443,0
14444,1
14445,1
14446,1
14447,1
14448,1
14449,0
14450,1
14451,1
14452,0
14453,1
14454,1
14455,1
14456,1
14457,0
14458,1
14459,1
14460,1
14461,1
14462,1
14463,1
14464,1
14465,0
14466,1
14467,0
14468,0
14469,0
14470,0
14471,0
14472,1
14473,1
14474,0
14475,0
14476,1
14477,0
14478,0
14479,1
14480,1
14481,1
14482,1
14483,1
14484,0
14485,1
14486,1
14487,1
14488,1
14489,1
14490,0
14491,0
14492,0
14493,0
14494,0
14495,1
14496,0
14497,1
14498,0
14499,0
14500,0
14501,0
14502,1
14503,0
14504,0
14505,1
14506,1
14507,1
14508,1
14509,0
14510,1
14511,0
14512,1
14513,1
14514,1
14515,0
14516,1
14517,0
14518,0
14519,0
14520,0
14521,0
14522,0
14523,1
14524,1
14525,0
14526,1
14527,0
14528,0
14529,0
14530,1
14531,1
14532,1
14533,1
14534,1
14535,1
14536,1
14537,1
14538,1
14539,1
14540,1
14541,1
14542,1
14543,1
14544,1
14545,1
14546,0
14547,1
14548,1
14549,1
14550,1
14551,1
14552,0
14553,1
14554,0
14555,0
14556,1
14557,1
14558,1
14559,1
14560,0
14561,0
14562,1
14563,1
14564,0
14565,1
14566,1
14567,0
14568,1
14569,1
14570,1
14571,1
14572,1
14573,1
14574,1
14575,1
14576,1
14577,1
14578,1
14579,1
14580,0
14581,1
14582,1
14583,0
14584,1
14585,1
14586,0
14587,1
14588,0
14589,0
14590,1
14591,0
14592,1
14593,1
14594,0
14595,0
14596,0
14597,0
14598,0
14599,0
14600,0
14601,0
14602,1
14603,1
14604,0
14605,1
14606,0
14607,1
14608,1
14609,1
14610,1
14611,0
14612,0
14613,1
14614,1
14615,0
14616,0
14617,0
14618,0
14619,0
14620,0
14621,0
14622,1
14623,1
14624,0
14625,1
14626,0
14627,1
14628,1
14629,0
14630,0
14631,1
14632,1
14633,1
14634,0
14635,1
14636,1
14637,0
14638,1
14639,1
14640,1
14641,1
14642,1
14643,1
14644,0
14645,1
14646,1
14647,1
14648,0
14649,0
14650,0
14651,0
14652,0
14653,1
14654,1
14655,0
14656,1
14657,1
14658,1
14659,0
14660,0
14661,1
14662,0
14663,1
14664,1
14665,1
14666,1
14667,1
14668,1
14669,1
14670,1
14671,1
14672,1
14673,0
14674,0
14675,1
14676,0
14677,1
14678,1
14679,1
14680,1
14681,1
14682,0
14683,1
14684,0
14685,1
14686,1
14687,0
14688,1
14689,0
14690,1
14691,1
14692,1
14693,1
14694,0
14695,1
14696,0
14697,0
14698,0
14699,0
14700,1
14701,0
14702,0
14703,1
14704,0
14705,0
14706,1
14707,1
14708,0
14709,1
14710,1
14711,1
14712,1
14713,0
14714,1
14715,0
14716,1
14717,0
14718,0
14719,1
14720,1
14721,0
14722,1
14723,1
14724,1
14725,0
14726,1
14727,0
14728,1
14729,1
14730,1
14731,1
14732,0
14733,1
14734,1
14735,0
14736,0
14737,0
14738,0
14739,1
14740,1
14741,0
14742,1
14743,1
14744,1
14745,1
14746,0
14747,1
14748,1
14749,1
14750,0
14751,1
14752,1
14753,1
14754,1
14755,1
14756,1
14757,1
14758,0
14759,1
14760,1
14761,1
14762,0
14763,1
14764,1
14765,1
14766,1
14767,0
14768,1
14769,1
14770,0
14771,0
14772,0
14773,0
14774,0
14775,1
14776,0
14777,1
14778,1
14779,0
14780,0
14781,0
14782,0
14783,0
14784,1
14785,0
14786,1
14787,0
14788,1
14789,0
14790,0
14791,1
14792,0
14793,0
14794,0
14795,1
14796,0
14797,0
14798,1
14799,0
14800,0
14801,1
14802,1
14803,1
14804,1
14805,1
14806,1
14807,0
14808,0
14809,1
14810,0
14811,1
14812,1
14813,0
14814,1
14815,1
14816,1
14817,0
14818,1
14819,0
14820,1
14821,0
14822,1
14823,0
14824,0
14825,1
14826,1
14827,1
14828,1
14829,1
14830,0
14831,0
14832,1
14833,1
14834,0
14835,0
14836,0
14837,0
14838,0
14839,0
14840,1
14841,1
14842,0
14843,0
14844,0
14845,0
14846,0
14847,0
14848,0
14849,0
14850,1
14851,0
14852,1
14853,0
14854,0
14855,0
14856,0
14857,1
14858,1
14859,0
14860,1
14861,0
14862,1
14863,1
14864,1
14865,1
14866,1
14867,0
14868,1
14869,1
14870,0
14871,1
14872,1
14873,0
14874,1
14875,0
14876,1
14877,1
14878,1
14879,1
14880,0
14881,1
14882,1
14883,1
14884,1
14885,1
14886,0
14887,1
14888,1
14889,0
14890,0
14891,0
14892,1
14893,0
14894,0
14895,0
14896,1
14897,0
14898,0
14899,1
14900,1
14901,0
14902,1
14903,1
14904,0
14905,0
14906,0
14907,0
14908,1
14909,0
14910,1
14911,0
14912,0
14913,1
14914,1
14915,1
14916,1
14917,0
14918,1
14919,0
14920,1
14921,1
14922,1
14923,1
14924,1
14925,0
14926,1
14927,1
14928,1
14929,0
14930,1
14931,1
14932,1
14933,1
14934,1
14935,0
14936,0
14937,1
14938,0
14939,1
14940,1
14941,1
14942,1
14943,1
14944,1
14945,1
14946,0
14947,1
14948,0
14949,1
14950,1
14951,1
14952,1
14953,0
14954,0
14955,1
14956,1
14957,1
14958,1
14959,1
14960,1
14961,1
14962,0
14963,1
14964,1
14965,0
14966,1
14967,1
14968,0
14969,0
14970,0
14971,0
14972,1
14973,1
14974,1
14975,1
14976,1
14977,0
14978,1
14979,1
14980,1
14981,1
14982,0
14983,1
14984,1
14985,0
14986,0
14987,1
14988,0
14989,0
14990,1
14991,1
14992,1
14993,0
14994,1
14995,1
14996,0
14997,0
14998,0
14999,1
15000,1
15001,0
15002,1
15003,0
15004,1
15005,1
15006,0
15007,0
15008,0
15009,1
15010,1
15011,0
15012,0
15013,0
15014,0
15015,1
15016,0
15017,0
15018,0
15019,0
15020,1
15021,0
15022,0
15023,0
15024,0
15025,0
15026,0
15027,0
15028,1
15029,0
15030,0
15031,1
15032,1
15033,0
15034,0
15035,0
15036,0
15037,1
15038,0
15039,1
15040,1
15041,1
15042,1
15043,0
15044,0
15045,0
15046,0
15047,0
15048,1
15049,0
15050,0
15051,1
15052,0
15053,1
15054,0
15055,0
15056,0
15057,0
15058,0
15059,0
15060,1
15061,1
15062,1
15063,1
15064,0
15065,1
15066,0
15067,0
15068,0
15069,0
15070,1
15071,1
15072,1
15073,0
15074,1
15075,0
15076,0
15077,0
15078,0
15079,0
15080,1
15081,1
15082,0
15083,0
15084,0
15085,1
15086,1
15087,1
15088,1
15089,1
15090,1
15091,1
15092,1
15093,0
15094,0
15095,1
15096,0
15097,1
15098,1
15099,1
15100,1
15101,0
15102,1
15103,1
15104,1
15105,0
15106,1
15107,0
15108,0
15109,0
15110,0
15111,0
15112,0
15113,0
15114,1
15115,1
15116,1
15117,1
15118,1
15119,1
15120,0
15121,0
15122,0
15123,1
15124,1
15125,1
15126,1
15127,0
15128,1
15129,0
15130,0
15131,0
15132,0
15133,1
15134,0
15135,0
15136,1
15137,1
15138,1
15139,0
15140,1
15141,1
15142,1
15143,0
15144,1
15145,0
15146,0
15147,1
15148,0
15149,0
15150,1
15151,1
15152,1
15153,0
15154,0
15155,0
15156,0
15157,1
15158,1
15159,0
15160,1
15161,0
15162,1
15163,0
15164,1
15165,0
15166,1
15167,0
15168,0
15169,0
15170,0
15171,0
15172,0
15173,0
15174,0
15175,1
15176,1
15177,0
15178,0
15179,0
15180,0
15181,0
15182,0
15183,0
15184,1
15185,1
15186,1
15187,1
15188,0
15189,0
15190,1
15191,0
15192,1
15193,0
15194,1
15195,0
15196,0
15197,1
15198,1
15199,0
15200,1
15201,0
15202,0
15203,0
15204,1
15205,0
15206,0
15207,1
15208,1
15209,1
15210,0
15211,0
15212,1
15213,1
15214,0
15215,1
15216,1
15217,1
15218,0
15219,0
15220,0
15221,1
15222,1
15223,0
15224,0
15225,1
15226,0
15227,1
15228,0
15229,0
15230,1
15231,0
15232,0
15233,0
15234,1
15235,1
15236,1
15237,0
15238,0
15239,1
15240,0
15241,1
15242,1
15243,0
15244,0
15245,0
15246,1
15247,1
15248,0
15249,1
15250,0
15251,1
15252,1
15253,0
15254,0
15255,1
15256,0
15257,1
15258,0
15259,0
15260,0
15261,1
15262,0
15263,0
15264,0
15265,1
15266,0
15267,0
15268,1
15269,0
15270,0
15271,0
15272,0
15273,0
15274,1
15275,1
15276,1
15277,0
15278,0
15279,1
15280,0
15281,1
15282,0
15283,1
15284,1
15285,1
15286,0
15287,1
15288,1
15289,0
15290,0
15291,0
15292,1
15293,1
15294,0
15295,1
15296,1
15297,1
15298,1
15299,0
15300,1
15301,1
15302,0
15303,0
15304,1
15305,0
15306,1
15307,0
15308,0
15309,1
15310,1
15311,0
15312,0
15313,0
15314,0
15315,1
15316,1
15317,0
15318,1
15319,0
15320,1
15321,0
15322,1
15323,0
15324,1
15325,1
15326,0
15327,0
15328,0
15329,1
15330,0
15331,1
15332,0
15333,1
15334,1
15335,0
15336,0
15337,1
15338,0
15339,0
15340,1
15341,1
15342,0
15343,0
15344,1
15345,1
15346,0
15347,0
15348,0
15349,1
15350,0
15351,1
15352,0
15353,1
15354,1
15355,1
15356,1
15357,0
15358,1
15359,1
15360,0
15361,1
15362,1
15363,1
15364,0
15365,1
15366,0
15367,0
15368,0
15369,1
15370,1
15371,0
15372,0
15373,1
15374,0
15375,1
15376,1
15377,0
15378,1
15379,1
15380,0
15381,1
15382,1
15383,1
15384,0
15385,1
15386,1
15387,1
15388,0
15389,1
15390,1
15391,1
15392,0
15393,1
15394,0
15395,0
15396,0
15397,1
15398,0
15399,0
15400,1
15401,0
15402,0
15403,0
15404,1
15405,0
15406,0
15407,0
15408,1
15409,0
15410,0
15411,0
15412,0
15413,0
